date,actor1,actor2,event_code,goldstein,mentions,is_military,is_supply,is_diplomatic,url
2026-09-24,CHINA,SOUTH KOREA,043,2.8,2,False,False,True,https://www.politika.rs/scc/clanak/787950/sad-i-kina-produzile-sporazum-iz-busana-do-januara
2026-09-24,SOUTH KOREA,CHINA,042,1.9,2,False,False,True,https://www.politika.rs/scc/clanak/787950/sad-i-kina-produzile-sporazum-iz-busana-do-januara
2026-09-24,SOUTH KOREA,MOSCOW,0874,10.0,10,False,False,False,https://ura.news/news/1053130247
2026-09-24,SOUTH KOREA,UNITED STATES,042,1.9,2,False,False,True,https://www.etnews.com/20260924000010
2026-09-24,UNITED STATES,SOUTH KOREA,043,2.8,2,False,False,True,https://www.etnews.com/20260924000010
2026-09-24,UNITED STATES,REPUBLIC OF KOREA,043,2.8,8,False,False,True,https://www.etnews.com/20260924000010
2026-09-24,REPUBLIC OF KOREA,UNITED STATES,042,1.9,8,False,False,True,https://www.etnews.com/20260924000010
2026-09-24,SOUTH KOREA,RUSSIA,012,-0.4,7,False,False,False,https://www.clickondetroit.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,RUSSIA,072,8.3,2,False,False,False,https://www.clickondetroit.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,NORTH KOREA,190,-10.0,2,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,RUSSIA,190,-10.0,2,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,NORTH KOREA,SOUTH KOREA,190,-10.0,2,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,RUSSIA,SOUTH KOREA,173,-5.0,1,False,False,False,https://www.clickondetroit.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,RUSSIA,SOUTH KOREA,190,-10.0,4,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,RUSSIA,SOUTH KOREA,190,-10.0,2,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,NORTH KOREA,190,-10.0,2,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,RUSSIA,012,-0.4,2,False,False,False,https://www.clickondetroit.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,RUSSIA,012,-0.4,1,False,False,False,https://www.clickondetroit.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
2026-09-24,SOUTH KOREA,RUSSIA,012,-0.4,7,False,False,False,https://www.clickorlando.com/news/world/2026/09/24/zelenskyy-says-ukraine-sent-2-north-korean-prisoners-of-war-to-south-korea/
